Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2013-12-01,2014-06-01,TATASTEEL.NS,Long,0.013812445281695833,13.916948318481445,17.335493087768555,0.0033928747515790136
2014-01-01,2014-07-01,TATASTEEL.NS,Long,0.013898796358668817,11.68111515045166,18.15567970275879,0.007703772547785648
2014-02-01,2014-08-01,TATASTEEL.NS,Long,0.006919646306671001,11.279223442077637,17.17742156982422,0.0036184623081779825
2014-03-01,2014-09-01,TATASTEEL.NS,Long,0.007933958999998962,12.924518585205078,15.36645221710205,0.0014990269222381037
2014-04-01,2014-10-01,TATASTEEL.NS,Long,0.01356227695941318,13.144330978393555,16.40249252319336,0.00336176023882236
2014-05-01,2014-11-01,TATASTEEL.NS,Long,0.020361090412265147,15.586849212646484,15.845139503479004,0.0003374044293688442
2014-06-01,2014-12-01,TATASTEEL.NS,Long,0.02284893165438717,17.335493087768555,13.369702339172363,-0.005227084185693576
2014-07-01,2015-01-01,TATASTEEL.NS,Long,0.02330413991433704,18.15567970275879,13.070104598999023,-0.006527706794963899
2014-08-01,2015-02-01,TATASTEEL.NS,Long,0.02476879655250464,17.17742156982422,11.737821578979492,-0.007843572153863014
2016-04-01,2016-10-01,TATASTEEL.NS,Long,0.012906492944345472,12.098051071166992,14.285612106323242,0.0023337429226809965
2016-05-01,2016-11-01,TATASTEEL.NS,Long,0.023450004214811804,11.520886421203613,14.623857498168945,0.006315892907281543
2016-06-01,2016-12-01,TATASTEEL.NS,Long,0.019048973987762577,11.093612670898438,13.78528881072998,0.004621909047323872
2016-07-01,2017-01-01,TATASTEEL.NS,Long,0.021277550593684823,12.234160423278809,16.315088272094727,0.007097515952720084
2016-08-01,2017-02-01,TATASTEEL.NS,Long,0.024089768295016,13.04008960723877,17.00743293762207,0.007329120002569387
2016-09-01,2017-03-01,TATASTEEL.NS,Long,0.029863637747427226,13.186309814453125,17.00743293762207,0.00865387195844281
2016-10-01,2017-04-01,TATASTEEL.NS,Long,0.03498799381922816,14.285612106323242,15.82885456085205,0.0037796740565792493
2016-11-01,2017-05-01,TATASTEEL.NS,Long,0.04135860145052234,14.623857498168945,17.78257942199707,0.008933369403865713
2016-12-01,2017-06-01,TATASTEEL.NS,Long,0.034677212377140304,13.78528881072998,19.22893714904785,0.013693623117085761
2017-01-01,2017-07-01,TATASTEEL.NS,Long,0.04311932972852608,16.315088272094727,19.981184005737305,0.009689165520829938
2017-02-01,2017-08-01,TATASTEEL.NS,Long,0.03800935104950301,17.00743293762207,22.88161849975586,0.013128023610615677
2017-03-01,2017-09-01,TATASTEEL.NS,Long,0.040913122758456905,17.00743293762207,23.4016170501709,0.015381865123112577
2017-04-01,2017-10-01,TATASTEEL.NS,Long,0.03960804270135267,15.82885456085205,25.239534378051758,0.023548046803731553
2017-05-01,2017-11-01,TATASTEEL.NS,Long,0.04060784443494984,17.78257942199707,24.893465042114258,0.01623823688363494
2017-06-01,2017-12-01,TATASTEEL.NS,Long,0.03473621460028143,19.22893714904785,26.265182495117188,0.012710662395263922
2017-07-01,2018-01-01,TATASTEEL.NS,Long,0.032118540819273636,19.981184005737305,26.538663864135742,0.010540750960656757
