Date,Return
2013-03-01,0.015219785858236525
2013-04-01,-0.025531878324860827
2013-05-01,0.036786272768017055
2013-06-01,-0.016164724867789537
2013-07-01,-0.052567611613611974
2013-08-01,-0.08381782260591102
2013-09-01,-0.01940520487953882
2013-10-01,-0.013355861376878293
2013-11-01,-0.0394537688643936
2013-12-01,0.019710391493402764
2014-01-01,0.041095201847629825
2014-02-01,-0.0007739997788868466
2014-03-01,-0.08908372968123728
2014-04-01,0.0076968996532217285
2014-05-01,-0.05265470870709244
2014-06-01,0.03654535057373697
2014-07-01,-0.018572516531670434
2014-08-01,-0.03462455420409885
2014-09-01,-0.013125126298664946
2014-10-01,0.021834035864322136
2014-11-01,0.027890358574381394
2014-12-01,0.02265629633912348
2015-01-01,0.04799014790519906
2015-02-01,0.011987025367268714
2015-03-01,0.02024338325734238
2015-04-01,0.01046732063124604
2015-05-01,0.06503032575412182
2015-06-01,0.04892367644187577
2015-07-01,0.06256526861866164
2015-08-01,0.020320402805909105
2015-09-01,0.04176613800258624
2015-10-01,-0.05708132565990613
2015-11-01,0.008231582082466384
2015-12-01,-0.022794388500507044
2016-01-01,0.012927068952054557
2016-02-01,-0.0016109130980014974
2016-03-01,-0.08827423253599737
2016-04-01,0.016566942397872556
2016-05-01,-0.01691053885447647
2016-06-01,-0.007233050368722047
2016-07-01,0.024058760931960813
2016-08-01,-0.006016908556265299
2016-09-01,-0.0008274582205143083
2016-10-01,-0.0065123580920392575
2016-11-01,-0.015389554928953468
2016-12-01,-0.02461754624455815
2017-01-01,0.07845696969874348
2017-02-01,-0.04454782600508152
2017-03-01,0.03484418142419138
2017-04-01,0.030356622587823914
2017-05-01,0.04472181379122188
2017-06-01,-0.04119661357427133
2017-07-01,0.07571110041271596
2017-08-01,0.043774566507805854
2017-09-01,-0.06730043426991356
2017-10-01,-0.01900746275323554
2017-11-01,-0.02867568893784244
2017-12-01,-0.009011345830267359
2018-01-01,0.005713438315338427
2018-02-01,-0.01937542607972048
2018-03-01,0.02279129848801814
2018-04-01,0.044562171279987024
2018-05-01,0.018501295564696207
2018-06-01,-0.02748785182061244
2018-07-01,0.028327011192569106
2018-08-01,-0.06260645816057711
2018-09-01,0.01616165986034475
2018-10-01,0.05687096915877254
2018-11-01,-0.05144458421144778
2018-12-01,0.0016125279504940158
2019-01-01,0.03045435301850896
2019-02-01,0.0009205821490924104
2019-03-01,-0.011309696564071095
2019-04-01,-0.025625277795144064
2019-05-01,0.001155974507054047
2019-06-01,0.0034314385146814747
2019-07-01,0.0423723365433572
2019-08-01,-0.006022968512748694
2019-09-01,-0.022776086660467244
2019-10-01,-0.05763471763906321
2019-11-01,-0.03814667736301214
2019-12-01,-0.0023042938188841274
2020-01-01,0.018539096324553687
2020-02-01,0.05439440572918131
2020-03-01,0.029690749314618584
2020-04-01,-0.06573894085816859
2020-05-01,-0.003329718966373839
2020-06-01,-0.05209981714499027
2020-07-01,0.00785976266737044
2020-08-01,-0.02908613022554455
2020-09-01,0.06350722467625487
2020-10-01,-0.025328947104549804
2020-11-01,-0.090521595174204
2020-12-01,-0.016142180901495613
2021-01-01,-0.021699561891670098
2021-02-01,-0.09490369801295635
2021-03-01,0.058975754722698226
2021-04-01,0.052132835784606334
2021-05-01,0.004972763377467715
2021-06-01,-0.008438373789102206
2021-07-01,0.047235952655629514
2021-08-01,-0.028666412095497917
2021-09-01,-0.006355991130904046
2021-10-01,0.004758362125816998
2021-11-01,-0.02587395460888553
2021-12-01,0.0021836468895716013
2022-01-01,-0.03233300764792352
2022-02-01,0.029577763409576595
2022-03-01,0.005696569703173141
2022-04-01,-0.07625896489170601
2022-05-01,-0.08024632771610285
2022-06-01,-0.013554508489586658
2022-07-01,0.010391244266123463
2022-08-01,0.03155540796951694
2022-09-01,-0.01180813144745073
2022-10-01,0.027075246715821302
2022-11-01,-0.05568390350069412
2022-12-01,0.014015185367384478
2023-01-01,0.028248612997207857
2023-02-01,-0.01378554408866468
2023-03-01,0.013076713305604818
2023-04-01,0.010986798461105335
2023-05-01,-0.006079087642030445
2023-06-01,0.018529558795048855
2023-07-01,0.004598072366151659
2023-08-01,-0.0030985855717391847
2023-09-01,0.030304552354677605
2023-10-01,-0.005269021824746655
2023-11-01,0.003865909934689317
2023-12-01,0.03198505984426408
2024-01-01,0.009775813897295054
2024-02-01,0.04791610022256275
2024-03-01,0.012719575264255413
2024-04-01,0.0017154647027951102
2024-05-01,0.011755308868649351
2024-06-01,-0.023963059227667047
2024-07-01,-0.009436712111682774
2024-08-01,-0.010355274966088854
2024-09-01,-0.017619687791500593
2024-10-01,-0.002409197319370251
2024-11-01,0.014220260847740718
2024-12-01,-0.00447615928707492
2025-01-01,-0.04728534170423727
2025-02-01,-0.02486972787195809
2025-03-01,0.02482968871125959
2025-04-01,-0.02473096196874082
2025-05-01,-0.022676608698061075
2025-06-01,0.005503241088115554
