Date,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2017-02-01,288.55816650390625,1263.608154296875,963.6290283203125,498.9243469238281,2221.51513671875,1076.5341796875,390.1021728515625,130.86944580078125,315.5639953613281,1439.21435546875,554.1890869140625,159.65306091308594,706.6995239257812,527.6146240234375,2104.36328125,733.330810546875,339.376220703125,653.1002807617188,,2358.7001953125,175.3709259033203,767.9412231445312,237.37200927734375,194.8683319091797,1246.38671875,402.4368591308594,165.71762084960938,798.3453369140625,626.528076171875,848.13720703125,602.492919921875,5455.72802734375,92.45248413085938,556.9798583984375,123.53685760498047,72.19303131103516,276.9920349121094,,246.16908264160156,630.8051147460938,1060.888916015625,125.50312042236328,450.060546875,17.00743293762207,398.24560546875,419.327392578125,3655.996337890625,461.6149597167969,87.69632720947266
2017-03-01,324.75347900390625,1131.097412109375,1010.0133056640625,483.3160400390625,2261.45751953125,1137.6370849609375,408.4653625488281,130.52049255371094,302.5145263671875,1503.6568603515625,562.971435546875,145.14588928222656,580.9771118164062,487.3299560546875,2231.461669921875,776.8773803710938,356.0072326660156,677.7424926757812,,2421.724853515625,185.5497283935547,808.604248046875,237.801513671875,208.32029724121094,1353.25927734375,406.35235595703125,166.8256378173828,868.1173095703125,629.5665283203125,909.1557006835938,590.8989868164062,5541.583984375,95.64405822753906,594.953369140625,119.43001556396484,74.49774932861328,295.5282897949219,,268.2987060546875,639.3057250976562,1046.0697021484375,136.86703491210938,459.0272521972656,17.00743293762207,366.1483154296875,443.8328857421875,3859.59423828125,467.1417236328125,92.93008422851562
2017-04-01,313.3736877441406,1197.2071533203125,1054.1866455078125,501.8786315917969,2308.654296875,1239.7340087890625,456.0303039550781,147.15504455566406,307.2243957519531,1615.3170166015625,529.2662963867188,145.85655212402344,585.214599609375,481.1837158203125,2273.365966796875,855.416748046875,331.32373046875,726.58056640625,,2535.3701171875,189.64027404785156,829.1796875,239.21881103515625,206.61094665527344,1372.060546875,365.289794921875,176.3990478515625,897.7279663085938,624.854736328125,1010.1215209960938,613.2373657226562,6010.60546875,94.77977752685547,596.4765014648438,120.43062591552734,78.53791046142578,312.151611328125,,264.9609680175781,596.3849487304688,977.8243408203125,139.185302734375,452.1790466308594,15.82885456085205,332.4959411621094,451.0262756347656,4115.49658203125,518.0717163085938,89.06475830078125
2017-05-01,324.1797180175781,1175.704345703125,1083.1181640625,506.2115478515625,2294.10400390625,1289.0340576171875,417.7939758300781,151.9425811767578,321.094970703125,1574.36083984375,490.24420166015625,138.4227294921875,542.1429443359375,467.2432861328125,2479.78955078125,855.416748046875,351.73382568359375,768.7236938476562,,2861.478759765625,190.9245147705078,946.2909545898438,280.4056701660156,231.7312774658203,1406.007080078125,388.385009765625,171.83396911621094,961.5279541015625,705.0863037109375,1016.4139404296875,650.61328125,6642.67822265625,92.3022689819336,591.7875366210938,114.26545715332031,78.51904296875,299.95819091796875,,263.635009765625,465.996826171875,1095.452392578125,135.82154846191406,469.1763916015625,17.78257942199707,311.0047912597656,455.4861755371094,4063.43408203125,553.5137939453125,96.49808502197266
2017-06-01,347.17822265625,1237.300048828125,1037.7216796875,509.461181640625,2249.970458984375,1333.865234375,410.48858642578125,130.81813049316406,328.1382141113281,1644.5078125,527.509765625,128.7745361328125,602.76904296875,498.0213928222656,2358.08056640625,919.8849487304688,348.7198486328125,776.1702880859375,,2827.787109375,181.6494140625,957.46533203125,274.1481628417969,240.53831481933594,1404.34521484375,371.8883972167969,180.29933166503906,951.2763061523438,694.650146484375,974.2149047851562,619.2293701171875,6648.7578125,91.58206939697266,603.466064453125,101.54778289794922,79.50077056884766,308.7508850097656,,252.50140380859375,516.2567749023438,1016.1950073242188,136.95794677734375,426.2149353027344,19.22893714904785,304.62518310546875,503.01068115234375,3834.75,540.0824584960938,93.11029815673828
2017-07-01,378.5921630859375,1222.2044677734375,1098.3958740234375,511.8738098144531,2263.956298828125,1654.435791015625,497.51068115234375,144.79432678222656,362.0581970214844,1747.7003173828125,531.7821655273438,131.3315887451172,626.6563720703125,441.2046203613281,2623.353271484375,1023.279296875,365.9324645996094,843.9219360351562,,2815.67822265625,208.95152282714844,1034.2064208984375,288.1585998535156,215.20166015625,1562.731201171875,408.1211242675781,198.3312225341797,1016.8677368164062,673.116943359375,1033.862060546875,644.3458251953125,7139.244140625,94.60694122314453,606.1846923828125,109.35912322998047,84.31499481201172,361.372802734375,,288.34893798828125,493.9139709472656,1083.86328125,154.1401824951172,438.0885009765625,19.981184005737305,307.6953430175781,522.001220703125,3929.47802734375,568.1039428710938,103.95844268798828
2017-08-01,377.0096130371094,1050.9598388671875,1104.87255859375,497.56146240234375,2314.69140625,1735.451416015625,548.6707153320312,162.5728759765625,370.5531311035156,1896.3289794921875,544.9166870117188,125.16305541992188,648.5413208007812,376.9205017089844,2752.1640625,1142.7454833984375,354.621337890625,840.1619873046875,,3077.047607421875,226.4077606201172,1091.47607421875,283.8257141113281,212.93829345703125,1579.16943359375,369.2745361328125,228.04727172851562,972.0396728515625,664.1779174804688,995.9653930664062,623.3710327148438,7093.4140625,97.2284927368164,637.9039916992188,101.32183074951172,82.78577423095703,359.57745361328125,,256.2845153808594,446.9983825683594,1088.90185546875,182.7709503173828,371.03509521484375,22.88161849975586,349.50640869140625,594.7196655273438,3884.233154296875,536.3032836914062,107.7967529296875
2017-09-01,361.46673583984375,975.6279296875,1070.0302734375,506.3124084472656,2557.2216796875,1790.137939453125,513.9329223632812,144.8404541015625,337.4137878417969,1947.110595703125,558.4467163085938,142.7987060546875,796.9402465820312,434.33795166015625,2731.376708984375,1084.1834716796875,359.3294372558594,853.99560546875,,2907.178955078125,228.8811492919922,1050.4478759765625,263.3994140625,194.86968994140625,1603.4276123046875,363.2002868652344,222.713623046875,998.1830444335938,713.0111694335938,1013.2586669921875,581.3973388671875,7422.92626953125,96.47949981689453,647.8862915039062,110.3597412109375,79.67066955566406,352.20318603515625,,234.2316131591797,467.5298156738281,1062.5555419921875,192.6543731689453,395.6197204589844,23.4016170501709,373.7510070800781,563.3502197265625,3742.279052734375,504.21124267578125,101.00312805175781
2017-10-01,412.8923645019531,1013.7357788085938,1116.5020751953125,520.2343139648438,2678.692626953125,1753.6640625,499.5652160644531,166.44509887695312,430.766845703125,2079.44287109375,597.9885864257812,151.02342224121094,831.4077758789062,452.8771667480469,2820.642578125,1178.5931396484375,351.52508544921875,855.3199462890625,,2965.213623046875,255.53518676757812,1107.3143310546875,285.7779235839844,200.45248413085938,1550.95556640625,372.059326171875,231.67776489257812,1020.8906860351562,740.9443359375,1084.4588623046875,623.3710327148438,7639.75537109375,105.78129577636719,649.9063110351562,123.95928955078125,81.26919555664062,424.34417724609375,650.9423828125,282.166748046875,517.107666015625,1144.582763671875,212.45339965820312,422.125732421875,25.239534378051758,393.5058898925781,612.2114868164062,4273.2490234375,517.6827392578125,105.97669982910156
2017-11-01,381.85467529296875,1079.8671875,1086.6954345703125,532.4161376953125,2718.49755859375,1682.0313720703125,519.8804321289062,154.84375,430.1170959472656,2158.37158203125,572.5484008789062,145.40846252441406,980.7313842773438,426.00091552734375,2620.30859375,1123.6541748046875,348.3211975097656,876.6969604492188,363.9849548339844,2798.65673828125,229.78099060058594,1138.633544921875,292.872314453125,193.17218017578125,1584.125732421875,399.4550476074219,228.45066833496094,996.2410888671875,904.3491821289062,1079.3572998046875,651.9946899414062,8000.611328125,105.72293090820312,688.0171508789062,117.1807632446289,79.04421997070312,415.6394958496094,643.8637084960938,295.59228515625,504.9959411621094,1153.3846435546875,268.76123046875,398.23089599609375,24.893465042114258,399.3833923339844,789.2009887695312,4081.7265625,473.6736145019531,105.20182800292969
2017-12-01,389.1943664550781,1176.0137939453125,1097.830078125,560.8070678710938,2741.60791015625,1710.908203125,521.505615234375,159.1001434326172,458.881103515625,2110.705078125,579.7897338867188,138.63363647460938,1034.76123046875,450.2753601074219,2655.031494140625,1119.668212890625,366.63507080078125,885.541015625,378.1916809082031,2915.343017578125,261.41229248046875,1231.9658203125,299.0144958496094,198.60411071777344,1571.68701171875,426.44415283203125,241.85205078125,1006.1008911132812,1007.0311279296875,1116.3544921875,696.3324584960938,9052.3837890625,103.30093383789062,706.6372680664062,128.67208862304688,76.85761260986328,415.4139404296875,683.6319580078125,285.9498596191406,534.1762084960938,1181.4647216796875,296.1896667480469,425.52520751953125,26.265182495117188,411.4648742675781,827.0276489257812,4195.1357421875,493.97808837890625,113.2568588256836
2018-01-01,411.4532165527344,1135.016845703125,1069.2117919921875,590.291748046875,2744.52685546875,1634.1136474609375,479.82330322265625,151.29417419433594,381.07965087890625,2099.455078125,564.2112426757812,157.93002319335938,979.2240600585938,415.0527038574219,2355.9990234375,1114.1937255859375,406.1806335449219,948.5845336914062,419.84808349609375,2843.174560546875,244.78433227539062,1233.3165283203125,336.1056823730469,204.7527618408203,1671.0074462890625,470.7235412597656,259.91473388671875,1104.4503173828125,1145.5501708984375,1256.7581787109375,707.4111938476562,8847.8349609375,99.3614501953125,673.3740844726562,134.11029052734375,74.34493255615234,433.567626953125,649.5169067382812,289.0409851074219,542.3597412109375,1361.295654296875,272.08447265625,393.6490173339844,26.538663864135742,500.116943359375,838.0140991210938,4254.75244140625,487.08038330078125,109.81500244140625
2018-02-01,391.7848815917969,1174.305419921875,1059.21435546875,525.80322265625,2484.191162109375,1597.493896484375,503.6881408691406,132.00978088378906,373.6982727050781,2238.44287109375,561.8292236328125,162.9914093017578,966.5057373046875,417.272216796875,2400.989990234375,1107.13427734375,387.9071960449219,891.1217651367188,453.47528076171875,2770.19677734375,234.5113067626953,1186.8426513671875,298.3003234863281,199.9620819091797,1602.0455322265625,479.8699645996094,279.85992431640625,1086.125,1296.175048828125,1169.499267578125,675.2412109375,8234.9326171875,95.276123046875,699.744140625,124.12371826171875,75.84101104736328,430.523193359375,682.7964477539062,247.2880401611328,500.6937561035156,1330.63330078125,257.9022216796875,364.4825134277344,25.279582977294922,500.116943359375,786.5507202148438,4034.926025390625,471.98968505859375,105.87071228027344
2018-03-01,339.73553466796875,1039.2122802734375,1061.7255859375,507.6548767089844,2257.286376953125,1721.4757080078125,515.6380004882812,135.6063690185547,347.66888427734375,2227.843017578125,519.714599609375,149.3626251220703,1027.0830078125,388.0458679199219,2482.800537109375,1009.3582153320312,399.5819396972656,892.0203857421875,446.83831787109375,2771.065673828125,205.0301971435547,1200.892822265625,265.06591796875,192.7572784423828,1712.6134033203125,463.1730651855469,258.30120849609375,1043.54833984375,1206.7093505859375,1163.0670166015625,685.0220947265625,8244.375,100.70364379882812,739.583251953125,117.20234680175781,75.07476043701172,398.11724853515625,666.8201904296875,230.5868682861328,463.04931640625,1249.130126953125,242.2221221923828,322.0630187988281,21.494794845581055,521.3821411132812,908.1256713867188,3835.297119140625,472.961181640625,101.6583023071289
2018-04-01,390.7774353027344,1064.9324951171875,1138.7679443359375,514.4169921875,2428.266845703125,1857.9720458984375,546.6516723632812,122.88484954833984,357.13018798828125,2471.03857421875,578.7417602539062,159.1452178955078,1128.1707763671875,393.5106506347656,2729.21533203125,1050.46630859375,434.2967834472656,919.5457763671875,509.37298583984375,2919.24755859375,225.19393920898438,1359.00341796875,270.63671875,212.33477783203125,1809.122314453125,490.87841796875,291.33392333984375,1206.1856689453125,1412.1478271484375,1242.9176025390625,809.6220703125,8201.439453125,102.15752410888672,847.1371459960938,120.48966979980469,80.74665832519531,434.46966552734375,730.577392578125,227.3573760986328,494.1936950683594,1548.55078125,278.5437316894531,335.4145812988281,22.394411087036133,547.422607421875,946.1931762695312,3989.5341796875,472.7021179199219,100.7905044555664
2018-05-01,376.2420349121094,927.6429443359375,1236.3262939453125,542.857666015625,2261.89208984375,2054.9013671875,602.4524536132812,128.15113830566406,325.7815246582031,2655.138671875,500.03887939453125,165.42724609375,986.8080444335938,361.1976013183594,2693.516845703125,998.6970825195312,375.55169677734375,1011.8406982421875,482.9236145019531,2772.7080078125,223.8082733154297,1451.3660888671875,272.1603088378906,204.9413604736328,1863.8819580078125,504.0965270996094,297.5191955566406,1329.1845703125,1566.7327880859375,1215.857177734375,855.6517944335938,7943.01953125,99.42777252197266,870.3472290039062,118.72120666503906,81.36821746826172,415.5492858886719,680.1647338867188,248.71824645996094,449.25421142578125,1526.630126953125,252.00465393066406,278.3625793457031,21.66794204711914,581.5037841796875,867.4561767578125,3636.15283203125,458.29144287109375,94.6978759765625
2018-06-01,358.0127868652344,1022.4227905273438,1198.231689453125,507.9532165527344,2311.237060546875,2236.491455078125,580.4024047851562,118.42755126953125,333.0627746582031,2785.028076171875,587.5552978515625,147.6141357421875,978.4703979492188,416.86187744140625,2501.859375,967.049560546875,382.9434509277344,1003.5486450195312,448.50982666015625,2716.861572265625,220.27244567871094,1478.115478515625,262.2566833496094,204.66458129882812,1841.7208251953125,534.953125,292.94757080078125,1337.5006103515625,1504.358642578125,1131.3043212890625,832.242919921875,8211.3466796875,94.73975372314453,910.156494140625,105.70791625976562,72.58845520019531,438.59649658203125,664.930419921875,239.3065643310547,527.4889526367188,1633.6707763671875,252.1450653076172,265.3558654785156,21.370580673217773,535.0554809570312,846.6395874023438,3707.712890625,400.7783203125,94.55325317382812
2018-07-01,383.53375244140625,929.1561279296875,1381.89013671875,547.3325805664062,2220.565673828125,2627.574462890625,695.6832885742188,123.64625549316406,340.60565185546875,2932.240966796875,611.08984375,145.79934692382812,1082.9027099609375,396.8585205078125,2432.562744140625,984.6741943359375,399.0053405761719,1037.365966796875,494.2801818847656,2576.81396484375,203.9311981201172,1571.392822265625,289.7298583984375,228.8830108642578,1909.0477294921875,567.7781372070312,296.17462158203125,1301.5472412109375,1685.720703125,1155.4368896484375,867.7039184570312,8857.9296875,91.89134216308594,976.984130859375,110.57954406738281,70.82084655761719,538.4879760742188,676.4177856445312,270.81732177734375,531.6978759765625,1715.40966796875,233.2861785888672,260.2320556640625,21.193668365478516,555.7081298828125,879.261962890625,4072.0166015625,417.13201904296875,99.9407958984375
2018-08-01,369.460205078125,1154.441650390625,1306.72119140625,645.6316528320312,2303.810302734375,2786.9189453125,672.9957275390625,114.87442016601562,334.7196350097656,3031.187255859375,630.908447265625,159.67568969726562,1230.295166015625,488.0957336425781,2455.419677734375,1025.302001953125,432.63824462890625,981.0592651367188,454.0160217285156,2603.190673828125,227.39190673828125,1615.3590087890625,328.1011657714844,245.91273498535156,1831.5299072265625,599.388427734375,362.75555419921875,1282.6810302734375,1618.0811767578125,1215.1029052734375,902.181640625,8463.30078125,101.77180480957031,1074.5718994140625,120.156005859375,78.27977752685547,563.7551879882812,663.0076904296875,285.67303466796875,610.5872802734375,1841.300537109375,221.38092041015625,263.582275390625,23.006155014038086,639.3126831054688,863.3162231445312,4357.27099609375,463.27850341796875,108.92607879638672
2018-09-01,317.1485595703125,1017.3473510742188,1231.36181640625,609.8322143554688,2255.633056640625,2115.11572265625,599.0318603515625,121.02884674072266,297.1497497558594,2620.271728515625,626.2156372070312,148.67514038085938,1244.572998046875,495.6659240722656,2124.9501953125,986.817138671875,450.65472412109375,954.8098754882812,385.0409851074219,2346.735595703125,219.46017456054688,1459.549072265625,293.9266357421875,228.9214324951172,1623.50634765625,607.2911376953125,349.3014831542969,1137.5478515625,1739.02783203125,1143.053955078125,804.65478515625,6958.25732421875,99.01239013671875,901.566162109375,118.25406646728516,73.19060516357422,571.156005859375,504.453857421875,244.9812774658203,582.903564453125,1934.587646484375,220.8612518310547,220.42373657226562,22.26865577697754,622.3656005859375,779.781982421875,3952.69775390625,430.247314453125,117.15203094482422
2018-10-01,307.4576110839844,1118.8338623046875,1171.4744873046875,579.1542358398438,2176.94677734375,2324.4326171875,539.0359497070312,88.98847198486328,256.5993957519531,2539.5517578125,602.4710083007812,148.61927795410156,1409.389404296875,497.9770812988281,1921.04248046875,805.2486572265625,437.31488037109375,909.92626953125,366.06427001953125,2210.0078125,211.71759033203125,1471.6180419921875,341.49554443359375,215.35145568847656,1368.98828125,570.98095703125,310.6325988769531,1115.1778564453125,1602.455078125,1165.8773193359375,715.8665771484375,6265.50390625,96.10739135742188,943.2256469726562,103.07120513916016,73.28739929199219,481.84686279296875,552.5722045898438,259.6524658203125,544.323486328125,1717.0496826171875,205.8379669189453,176.4769287109375,21.218915939331055,621.0298461914062,817.5320434570312,3406.9560546875,436.7564392089844,119.7553939819336
2018-11-01,352.58551025390625,1240.17431640625,1284.56640625,622.2625732421875,2304.5234375,2475.7978515625,597.8499755859375,104.93588256835938,275.1630554199219,2852.4453125,517.8330688476562,136.75320434570312,1366.523681640625,533.183837890625,2056.40966796875,836.83837890625,421.3499755859375,1013.06787109375,390.05560302734375,2444.302001953125,217.2891387939453,1600.7586669921875,341.6398620605469,219.73379516601562,1567.5499267578125,561.2635498046875,287.6142883300781,1229.5701904296875,1434.6278076171875,1287.182373046875,739.1851806640625,7255.27294921875,84.45893096923828,1000.5745239257812,94.36146545410156,71.00146484375,530.1110229492188,563.4185791015625,262.6512756347656,462.10040283203125,1747.38916015625,206.59384155273438,169.431640625,20.286029815673828,589.34814453125,897.3881225585938,3893.9912109375,490.80450439453125,117.38704681396484
2018-12-01,373.8476867675781,1233.800537109375,1310.43017578125,616.4452514648438,2283.07861328125,2580.626708984375,645.9823608398438,117.34123229980469,276.574462890625,2803.535888671875,497.39166259765625,134.43580627441406,1407.633056640625,512.48095703125,2034.7125244140625,797.5685424804688,400.32403564453125,1009.855224609375,380.66552734375,2483.54443359375,217.2891387939453,1660.6728515625,346.4495849609375,216.5431365966797,1536.32958984375,554.1158447265625,280.75,1252.0401611328125,1582.18017578125,1291.72021484375,751.2883911132812,7069.57275390625,89.726318359375,1030.3182373046875,100.81812286376953,78.29275512695312,509.089111328125,589.4990234375,273.0318298339844,403.8453674316406,1680.6275634765625,207.302490234375,170.17066955566406,19.962295532226562,603.7072143554688,901.1630859375,3885.520751953125,491.095947265625,119.62885284423828
