Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2012-11-01,2013-05-01,APOLLOHOSP.NS,Long,0.03866302957163672,779.6788330078125,959.3192138671875,0.00890807992135975
2012-12-01,2013-06-01,APOLLOHOSP.NS,Long,0.04251115111724633,749.5485229492188,1002.87255859375,0.014367443909491847
2013-02-01,2013-08-01,APOLLOHOSP.NS,Long,0.05521521450751155,787.1995849609375,827.6175537109375,0.002834969500904765
2013-03-01,2013-09-01,APOLLOHOSP.NS,Long,0.04950345399842089,798.6234741210938,889.936767578125,0.005660143445031072
2013-04-01,2013-10-01,APOLLOHOSP.NS,Long,0.07295713366026288,794.1490478515625,870.0250854492188,0.00697060360595941
2013-05-01,2013-11-01,APOLLOHOSP.NS,Long,0.08438081954572532,959.3192138671875,798.468505859375,-0.014148277622310246
2013-06-01,2013-12-01,APOLLOHOSP.NS,Long,0.05146080890505205,1002.87255859375,905.9711303710938,-0.0049723425351124225
2013-07-01,2014-01-01,APOLLOHOSP.NS,Long,0.06285851411756886,893.1084594726562,890.4632568359375,-0.0001861739249253005
2013-08-01,2014-02-01,APOLLOHOSP.NS,Long,0.04671500407311624,827.6175537109375,880.9861450195312,0.0030123986002696655
2013-09-01,2014-03-01,APOLLOHOSP.NS,Long,0.04334849908254627,889.936767578125,877.300537109375,-0.0006155062301472633
2013-10-01,2014-04-01,APOLLOHOSP.NS,Long,0.04718653215205029,870.0250854492188,856.1446533203125,-0.0007528167496421185
2013-11-01,2014-05-01,APOLLOHOSP.NS,Long,0.04878326594658696,798.468505859375,868.9243774414062,0.0043045749402295655
2014-02-01,2014-08-01,APOLLOHOSP.NS,Long,0.020384148779007297,880.9861450195312,1123.0823974609375,0.005601593233337769
2014-09-01,2015-03-01,APOLLOHOSP.NS,Long,0.07237873181255848,1078.58544921875,1317.7469482421875,0.01604898898853598
2015-03-01,2015-09-01,APOLLOHOSP.NS,Long,0.029437846168394455,1317.7469482421875,1393.4757080078125,0.0016917448251180063
2015-04-01,2015-10-01,APOLLOHOSP.NS,Long,0.03620054550080591,1094.41748046875,1268.9271240234375,0.005772334967753897
2015-07-01,2016-01-01,APOLLOHOSP.NS,Long,0.018811946773423103,1308.7481689453125,1423.82763671875,0.001654152321918724
2015-08-01,2016-02-01,APOLLOHOSP.NS,Long,0.018090000028552655,1295.4608154296875,1414.98291015625,0.0016690236179000382
2015-09-01,2016-03-01,APOLLOHOSP.NS,Long,0.023931581672519263,1393.4757080078125,1284.924560546875,-0.001864259732823805
2015-10-01,2016-04-01,APOLLOHOSP.NS,Long,0.026644807426848178,1268.9271240234375,1273.801025390625,0.00010234170338671224
2015-11-01,2016-05-01,APOLLOHOSP.NS,Long,0.022064825838100186,1280.81640625,1329.0867919921875,0.0008315615332080543
2015-12-01,2016-06-01,APOLLOHOSP.NS,Long,0.023739840261251578,1417.495849609375,1277.0531005859375,-0.0023520974883885822
2016-01-01,2016-07-01,APOLLOHOSP.NS,Long,0.01818647965542355,1423.82763671875,1322.09716796875,-0.001299398222471805
2016-02-01,2016-08-01,APOLLOHOSP.NS,Long,0.04746988226898412,1414.98291015625,1310.49658203125,-0.0035053099646726424
2016-03-01,2016-09-01,APOLLOHOSP.NS,Long,0.052316334509929584,1284.924560546875,1275.0147705078125,-0.00040348196814457966
2016-04-01,2016-10-01,APOLLOHOSP.NS,Long,0.05529612290011173,1273.801025390625,1300.837158203125,0.0011736474480268956
2019-01-01,2019-07-01,APOLLOHOSP.NS,Long,0.01896852608867952,1299.8394775390625,1325.2841796875,0.0003713139236508626
2019-02-01,2019-08-01,APOLLOHOSP.NS,Long,0.01932673154382867,1118.6865234375,1478.786376953125,0.006221182656677758
2019-03-01,2019-09-01,APOLLOHOSP.NS,Long,0.015230027634794478,1203.698486328125,1368.32958984375,0.0020830268414960733
2019-04-01,2019-10-01,APOLLOHOSP.NS,Long,0.01716262013936916,1192.8145751953125,1461.748779296875,0.0038695164223013687
2019-05-01,2019-11-01,APOLLOHOSP.NS,Long,0.018928778233661916,1214.6806640625,1418.8255615234375,0.0031812587504668715
2019-06-01,2019-12-01,APOLLOHOSP.NS,Long,0.030926089109823595,1332.736328125,1419.613037109375,0.0020159702912870545
2019-07-01,2020-01-01,APOLLOHOSP.NS,Long,0.023780727005454614,1325.2841796875,1634.425537109375,0.005547192322690199
2019-08-01,2020-02-01,APOLLOHOSP.NS,Long,0.028817707744781523,1478.786376953125,1708.85205078125,0.004483382761576048
2019-09-01,2020-03-01,APOLLOHOSP.NS,Long,0.02329339060139614,1368.32958984375,1123.3978271484375,-0.004169529959373216
2019-10-01,2020-04-01,APOLLOHOSP.NS,Long,0.02348321370194344,1461.748779296875,1375.189453125,-0.0013905885766281416
2019-12-01,2020-06-01,APOLLOHOSP.NS,Long,0.05762142298712173,1419.613037109375,1331.301025390625,-0.003584542864195805
2020-01-01,2020-07-01,APOLLOHOSP.NS,Long,0.05186901102380798,1634.425537109375,1651.5885009765625,0.0005446720831362061
2020-02-01,2020-08-01,APOLLOHOSP.NS,Long,0.04134456517486587,1708.85205078125,1612.088623046875,-0.002341128269517707
2020-03-01,2020-09-01,APOLLOHOSP.NS,Long,0.03847618398202486,1123.3978271484375,2118.53271484375,0.034083200181263366
2020-04-01,2020-10-01,APOLLOHOSP.NS,Long,0.006931013761199555,1375.189453125,2093.734619140625,0.0036214984214578833
2020-05-01,2020-11-01,APOLLOHOSP.NS,Long,0.009321926587413171,1338.3033447265625,2319.412841796875,0.006833899610235193
2020-07-01,2021-01-01,APOLLOHOSP.NS,Long,0.008803488951384069,1651.5885009765625,2530.174560546875,0.004683141511153614
2020-08-01,2021-02-01,APOLLOHOSP.NS,Long,0.00958714436106799,1612.088623046875,3021.539306640625,0.008382049832893299
