Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2012-11-01,2013-05-01,HINDUNILVR.NS,Long,0.1617433233136483,438.144775390625,486.4443664550781,0.017830034299712895
2012-12-01,2013-06-01,HINDUNILVR.NS,Long,0.13265949103310082,430.9035339355469,480.4099426269531,0.015241218654894978
2013-01-01,2013-07-01,HINDUNILVR.NS,Long,0.12956587451992277,389.1144714355469,502.9054260253906,0.03788968446610969
2013-05-01,2013-11-01,HINDUNILVR.NS,Long,0.025591008632760138,486.4443664550781,497.6432800292969,0.0005891557467175082
2013-08-01,2014-02-01,HINDUNILVR.NS,Long,0.03760041594171021,523.6157836914062,459.57232666015625,-0.004598907629834244
2013-09-01,2014-03-01,HINDUNILVR.NS,Long,0.03966935156307188,520.2990112304688,506.68011474609375,-0.0010383506039384897
2013-10-01,2014-04-01,HINDUNILVR.NS,Long,0.044532263240290096,505.704345703125,474.8426513671875,-0.002717677053572619
2013-11-01,2014-05-01,HINDUNILVR.NS,Long,0.06119005088738936,497.6432800292969,504.8392333984375,0.0008848120139692664
2013-12-01,2014-06-01,HINDUNILVR.NS,Long,0.07351969598844406,477.47833251953125,519.0636596679688,0.006403098112118104
2014-01-01,2014-07-01,HINDUNILVR.NS,Long,0.06343778307806981,477.0179748535156,581.3062744140625,0.013869117882055375
2015-02-01,2015-08-01,HINDUNILVR.NS,Long,0.03183714016095165,757.3117065429688,742.6521606445312,-0.0006162825867237246
2015-03-01,2015-09-01,HINDUNILVR.NS,Long,0.024829142105406564,745.7020263671875,702.8409423828125,-0.001427116874315417
2015-04-01,2015-10-01,HINDUNILVR.NS,Long,0.026809845689422327,725.8974609375,690.6776733398438,-0.0013007857466368709
2015-05-01,2015-11-01,HINDUNILVR.NS,Long,0.030803723300178328,733.751220703125,706.3170166015625,-0.001151719558701853
2015-06-01,2015-12-01,HINDUNILVR.NS,Long,0.03382353402743435,782.5371704101562,750.4619750976562,-0.0013863832941255834
2015-07-01,2016-01-01,HINDUNILVR.NS,Long,0.03217659542137808,795.0578002929688,710.5794067382812,-0.0034189050032029118
2015-08-01,2016-02-01,HINDUNILVR.NS,Long,0.031620507347501825,742.6521606445312,722.3223876953125,-0.0008655973401543878
2015-09-01,2016-03-01,HINDUNILVR.NS,Long,0.03755621461797585,702.8409423828125,756.3334350585938,0.0028583644096930303
2015-10-01,2016-04-01,HINDUNILVR.NS,Long,0.04000830908645696,690.6776733398438,754.941650390625,0.003722565758553975
