Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2013-02-01,2013-03-01,HINDALCO.NS,Long,0.1,90.47137451171875,83.79351043701172,-0.007381190029164476
2013-02-01,2013-03-01,UPL.NS,Long,0.1,71.26300811767578,72.24763488769531,0.0013816800553712707
2013-02-01,2013-03-01,NTPC.NS,Long,0.1,75.6910629272461,71.2017593383789,-0.005931088050886913
2013-02-01,2013-03-01,TATASTEEL.NS,Long,0.1,10.86251449584961,9.95120620727539,-0.00838947822737005
2013-02-01,2013-03-01,BHARTIARTL.NS,Long,0.1,272.99932861328125,246.6632537841797,-0.009646937581450278
2013-02-01,2013-03-01,BAJAJFINSV.NS,Short,-0.05,80.24685668945312,76.41873931884766,0.0023852132834435383
2013-02-01,2013-03-01,INDUSINDBK.NS,Short,-0.05,383.0367431640625,376.24993896484375,0.0008859207791864277
2013-02-01,2013-03-01,BPCL.NS,Short,-0.05,32.96058654785156,33.47011947631836,-0.000772942750468153
2013-02-01,2013-03-01,EICHERMOT.NS,Short,-0.05,236.5272216796875,218.73207092285156,0.0037617553342199853
2013-02-01,2013-03-01,SUNPHARMA.NS,Short,-0.05,368.5594482421875,376.2784423828125,-0.0010471844064017467
2013-02-01,2013-03-01,ULTRACEMCO.NS,Short,-0.05,1784.1197509765625,1784.979248046875,-2.4087426582264373e-05
2013-02-01,2013-03-01,ASIANPAINT.NS,Short,-0.05,388.75238037109375,447.44927978515625,-0.007549394213101902
2013-02-01,2013-03-01,HCLTECH.NS,Short,-0.05,135.26283264160156,148.65077209472656,-0.004948861114197678
2013-02-01,2013-03-01,ITC.NS,Short,-0.05,137.2869415283203,144.10935974121094,-0.002484729478616599
2013-02-01,2013-03-01,BAJFINANCE.NS,Short,-0.05,121.359619140625,108.73920440673828,0.005199593910748379
2013-03-01,2013-04-01,HINDALCO.NS,Long,0.1,83.79351043701172,88.96199035644531,0.006168114800869673
2013-03-01,2013-04-01,TATASTEEL.NS,Long,0.1,9.95120620727539,9.62994384765625,-0.0032283760674586717
2013-03-01,2013-04-01,NTPC.NS,Long,0.1,71.2017593383789,80.9377212524414,0.013673765935745165
2013-03-01,2013-04-01,UPL.NS,Long,0.1,72.24763488769531,86.86333465576172,0.02023000447112995
2013-03-01,2013-04-01,HEROMOTOCO.NS,Long,0.1,1060.6910400390625,1131.1632080078125,0.006643986354985577
2013-03-01,2013-04-01,ULTRACEMCO.NS,Short,-0.05,1784.979248046875,1815.44580078125,-0.0008534147600794628
2013-03-01,2013-04-01,ASIANPAINT.NS,Short,-0.05,447.44927978515625,425.9742126464844,0.0023997208296975218
