Date,Return
2013-03-01,-0.061934027667000895
2013-04-01,0.08497499099054337
2013-05-01,0.05828656723302357
2013-06-01,-0.0284717237519595
2013-07-01,0.04729501702003572
2013-08-01,0.09707639808756065
2013-09-01,0.05234484843724596
2013-10-01,0.03346224383928223
2013-11-01,0.07191834981330558
2013-12-01,0.04032162257988685
2014-01-01,-0.07494011766489549
2014-02-01,0.0256913163641017
2014-03-01,0.14697560089885037
2014-04-01,0.0074167859474863155
2014-05-01,0.1971785046719818
2014-06-01,0.04855758840283651
2014-07-01,-0.022362287621773502
2014-08-01,0.052057853262702854
2014-09-01,0.04862813793103616
2014-10-01,0.03146108930560809
2014-11-01,-0.011570147786259177
2014-12-01,-0.04569998757249314
2015-01-01,0.020617382954959074
2015-02-01,-0.016438708007269744
2015-03-01,-0.0701170018257674
2015-04-01,0.01838251508133293
2015-05-01,-0.015732869650039838
2015-06-01,-0.03721833378964848
2015-07-01,-0.07650580646572833
2015-08-01,-0.0888208194358932
2015-09-01,-0.07590969969387479
2015-10-01,0.14907954838136783
2015-11-01,-0.005237706028147436
2015-12-01,0.06795186205221462
2016-01-01,-0.11979966088034329
2016-02-01,-0.09422497425759009
2016-03-01,0.1842498520702325
2016-04-01,0.010690863088976602
2016-05-01,0.03795175122485912
2016-06-01,0.03184619553004258
2016-07-01,0.055360478228370584
2016-08-01,0.04543732304067481
2016-09-01,-0.002812874847544309
2016-10-01,0.03639437295428514
2016-11-01,0.023282163107270874
2016-12-01,0.023923407045090044
2017-01-01,0.020970867237997723
2017-02-01,0.05782109776571476
2017-03-01,-0.04197649381945772
2017-04-01,-0.013120310063498206
2017-05-01,-0.05718757477717098
2017-06-01,0.03959420115717492
2017-07-01,-0.004045438749681459
2017-08-01,-0.026673540137352257
2017-09-01,0.12547081211153704
2017-10-01,0.06131426446210653
2017-11-01,0.01909294737963705
2017-12-01,0.06348616013568807
2018-01-01,-0.04726932819295502
2018-02-01,-0.01778116189513175
2018-03-01,-0.07935059174532152
2018-04-01,0.02470854334351738
2018-05-01,-0.07903606752699238
2018-06-01,0.014031566621106916
2018-07-01,-0.0018759201109869363
2018-08-01,0.13419244335002667
2018-09-01,-0.07281899813304363
2018-10-01,-0.14024717001707152
2018-11-01,0.06507900141706952
2018-12-01,0.017367457931070376
2019-01-01,-0.04816623453544793
2019-02-01,0.017065838007703095
2019-03-01,0.04347567030104311
2019-04-01,0.0825476072733335
2019-05-01,0.007734961033202545
2019-06-01,-0.003097740510390754
2019-07-01,-0.12987390000246352
2019-08-01,0.01702878627527793
2019-09-01,0.05747479432437092
2019-10-01,0.12809422577504043
2019-11-01,-0.008307116114510378
2019-12-01,0.03856658133364291
2020-01-01,-0.02382538614894418
2020-02-01,-0.1519601533280771
2020-03-01,-0.16695250168118517
2020-04-01,0.19248410079742012
2020-05-01,0.05728336794198237
2020-06-01,0.028949051709288257
2020-07-01,0.05495417563696175
2020-08-01,0.06527202561773837
2020-09-01,-0.12371586764494176
2020-10-01,0.0031177077405992737
2020-11-01,0.15187638428674402
2020-12-01,0.1391129690944334
2021-01-01,-0.030714696638346056
2021-02-01,0.17731579099506228
2021-03-01,-0.05594297939073063
2021-04-01,0.04991503845920349
2021-05-01,0.04308504272550409
2021-06-01,0.014309063226808078
2021-07-01,0.003364287270448645
2021-08-01,0.09770097549710344
2021-09-01,0.04401481955436999
2021-10-01,-0.03606966625784895
2021-11-01,-0.04541380859782653
2021-12-01,0.02617011405245076
2022-01-01,-0.008726710462715866
2022-02-01,-0.06236773663184709
2022-03-01,-0.0031737586247210445
2022-04-01,0.03232141103161452
2022-05-01,0.03800296975081563
2022-06-01,-0.041971065138664936
2022-07-01,0.045330617765669774
2022-08-01,0.012355401718941407
2022-09-01,-0.02798879119088453
2022-10-01,0.004465789275160926
2022-11-01,0.08217157899598253
2022-12-01,-0.04250266314774223
2023-01-01,-0.014664064240540209
2023-02-01,-0.01592154975039599
2023-03-01,-0.027749426605857594
2023-04-01,0.026997167368485828
2023-05-01,0.03300108480413804
2023-06-01,0.01080538028894125
2023-07-01,0.041781602045916216
2023-08-01,0.00031312772806182596
2023-09-01,0.018509991509046933
2023-10-01,-0.03065290119344115
2023-11-01,0.06569801366229858
2023-12-01,0.04739628504278245
2024-01-01,-0.0051987347907868926
2024-02-01,-0.01112619150456084
2024-03-01,0.015258545856166953
2024-04-01,0.01136514956600328
2024-05-01,0.015759460493396826
2024-06-01,0.07466147119544045
2024-07-01,0.07478747411522449
2024-08-01,0.024418677581479822
2024-09-01,0.049695497764911556
2024-10-01,-0.07899149097346882
2024-11-01,-0.052680227016134576
2024-12-01,-0.020754540373382112
2025-01-01,0.06507569074672878
2025-02-01,-0.025650443545966392
2025-03-01,-0.009106402836567115
2025-04-01,0.08038770765115442
2025-05-01,0.015144426709456463
2025-06-01,-0.004189149354380304
