Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2012-11-01,2013-05-01,MARUTI.NS,Long,0.014720757062060061,1326.7503662109375,1445.350830078125,0.0013159134231276518
2013-03-01,2013-09-01,MARUTI.NS,Long,0.025552375391418303,1153.3277587890625,1230.0880126953125,0.0017006499739609692
2013-05-01,2013-11-01,MARUTI.NS,Long,0.016444819562411152,1445.350830078125,1517.6561279296875,0.0008226705598605893
2013-06-01,2013-12-01,MARUTI.NS,Long,0.017150262091544688,1384.2728271484375,1597.1087646484375,0.0026369022341816216
2013-07-01,2014-01-01,MARUTI.NS,Long,0.018104079338786952,1193.9268798828125,1481.5291748046875,0.004361049954578364
2013-12-01,2014-06-01,MARUTI.NS,Long,0.022596417358884912,1597.1087646484375,2208.689453125,0.008652843683124233
2014-01-01,2014-07-01,MARUTI.NS,Long,0.022589892008566308,1481.5291748046875,2285.380126953125,0.01225686709977232
2014-04-01,2014-10-01,MARUTI.NS,Long,0.029579814929081266,1741.1644287109375,3034.8212890625,0.0219773215441035
2014-05-01,2014-11-01,MARUTI.NS,Long,0.03726790161656182,2056.982421875,3042.96044921875,0.017863707403801787
2014-06-01,2014-12-01,MARUTI.NS,Long,0.03630492809497586,2208.689453125,3028.04638671875,0.013468029430825333
2014-07-01,2015-01-01,MARUTI.NS,Long,0.03656494400458848,2285.380126953125,3316.819580078125,0.016502517634963465
2014-08-01,2015-02-01,MARUTI.NS,Long,0.04060364101188103,2521.202392578125,3277.76171875,0.012184290866335724
2014-09-01,2015-03-01,MARUTI.NS,Long,0.03561032418949666,2785.2880859375,3362.288818359375,0.007377040544875633
2014-10-01,2015-04-01,MARUTI.NS,Long,0.03731794345743667,3034.8212890625,3388.20556640625,0.0043454204463996655
2014-11-01,2015-05-01,MARUTI.NS,Long,0.039678922671151785,3042.96044921875,3442.631591796875,0.005211543371955366
2014-12-01,2015-06-01,MARUTI.NS,Long,0.04522389701081508,3028.04638671875,3658.745361328125,0.009419494231549329
2015-01-01,2015-07-01,MARUTI.NS,Long,0.048189927747544756,3316.819580078125,3938.925048828125,0.009038543359572437
2015-02-01,2015-08-01,MARUTI.NS,Long,0.056757332124224964,3277.76171875,3789.559814453125,0.008862234961193555
2015-03-01,2015-09-01,MARUTI.NS,Long,0.0701822101383548,3362.288818359375,4286.501953125,0.019291418417885557
2015-04-01,2015-10-01,MARUTI.NS,Long,0.08044814036142904,3388.20556640625,4070.054443359375,0.01618953545861413
2015-05-01,2015-11-01,MARUTI.NS,Long,0.08094302764879077,3442.631591796875,4167.02587890625,0.017031931894727063
2015-06-01,2015-12-01,MARUTI.NS,Long,0.0977288691984964,3658.745361328125,4228.2734375,0.015212683410377632
2015-07-01,2016-01-01,MARUTI.NS,Long,0.1251766603148613,3938.925048828125,3746.984130859375,-0.0060997665076782896
2015-08-01,2016-02-01,MARUTI.NS,Long,0.13270068872757726,3789.559814453125,2960.829345703125,-0.02902002062435404
2015-09-01,2016-03-01,MARUTI.NS,Long,0.1284808827165295,4286.501953125,3399.7626953125,-0.026578558421066902
2015-10-01,2016-04-01,MARUTI.NS,Long,0.09953436867989068,4070.054443359375,3471.43896484375,-0.014639316148037675
2015-11-01,2016-05-01,MARUTI.NS,Long,0.06571891863930195,4167.02587890625,3807.134033203125,-0.005675919376080263
2015-12-01,2016-06-01,MARUTI.NS,Long,0.0747047942508448,4228.2734375,3830.5537109375,-0.0070268800685513435
2016-01-01,2016-07-01,MARUTI.NS,Long,0.06249006896271308,3746.984130859375,4352.369140625,0.01009626667422532
2016-02-01,2016-08-01,MARUTI.NS,Long,0.03132560680620697,2960.829345703125,4623.20263671875,0.01758792757004684
2016-10-01,2017-04-01,MARUTI.NS,Long,0.015982849547640926,5413.03125,6010.60546875,0.00176443445284568
2016-11-01,2017-05-01,MARUTI.NS,Long,0.020117143008537466,4850.96923828125,6642.67822265625,0.00743028126913542
2016-12-01,2017-06-01,MARUTI.NS,Long,0.04168906026391161,4900.2998046875,6648.7578125,0.014874920752172744
2017-01-01,2017-07-01,MARUTI.NS,Long,0.03375060417818142,5429.70556640625,7139.244140625,0.010626351473414808
2017-02-01,2017-08-01,MARUTI.NS,Long,0.03947741686681849,5455.72802734375,7093.4140625,0.011850226767683582
2017-03-01,2017-09-01,MARUTI.NS,Long,0.035974070638878475,5541.583984375,7422.92626953125,0.012213031590416857
2017-04-01,2017-10-01,MARUTI.NS,Long,0.03052670758239028,6010.60546875,7639.75537109375,0.008274138593074217
2017-05-01,2017-11-01,MARUTI.NS,Long,0.046350290617728454,6642.67822265625,8000.611328125,0.009475183347469543
2017-06-01,2017-12-01,MARUTI.NS,Long,0.04153810458627349,6648.7578125,9052.3837890625,0.015016649728619793
2017-07-01,2018-01-01,MARUTI.NS,Long,0.041046174594326856,7139.244140625,8847.8349609375,0.00982332523435337
2017-08-01,2018-02-01,MARUTI.NS,Long,0.045644316802389805,7093.4140625,8234.9326171875,0.007345381798789131
2017-09-01,2018-03-01,MARUTI.NS,Long,0.07177517199567472,7422.92626953125,8244.375,0.007942908466844626
