Date,Return
2013-03-01,0.03536751578683507
2013-04-01,-0.03114938951780792
2013-05-01,0.0422560960531007
2013-06-01,-0.01215873988247209
2013-07-01,-0.03669092194027321
2013-08-01,-0.0761385821488954
2013-09-01,-0.03228640342292819
2013-10-01,-0.011753947003307811
2013-11-01,-0.04355203887359878
2013-12-01,0.011588604435380685
2014-01-01,0.03974181154547478
2014-02-01,0.003695900630646496
2014-03-01,-0.1100167368293789
2014-04-01,0.029347852999326046
2014-05-01,-0.027670210199934493
2014-06-01,0.032174285171984576
2014-07-01,-0.02058511399013649
2014-08-01,-0.02624504854281695
2014-09-01,-0.0016703371174499582
2014-10-01,0.026095582243175545
2014-11-01,0.0222073893665791
2014-12-01,0.03499487096685221
2015-01-01,0.031882461147787415
2015-02-01,0.007597585180436546
2015-03-01,0.023066450879396905
2015-04-01,0.008811470971127632
2015-05-01,0.04571493791255271
2015-06-01,0.0232469978218793
2015-07-01,0.060030289503512906
2015-08-01,0.007842965581450959
2015-09-01,0.04043224290705046
2015-10-01,-0.06564857837939982
2015-11-01,-0.0002310763367793043
2015-12-01,-0.02560671448580943
2016-01-01,0.022930755702493012
2016-02-01,0.00703327521940891
2016-03-01,-0.07834573698185057
2016-04-01,0.010044088383183257
2016-05-01,-0.01757186677933067
2016-06-01,-0.005631908166100629
2016-07-01,0.017919181345966862
2016-08-01,-0.007235680103672187
2016-09-01,-0.007009256279610186
2016-10-01,0.0061473221993763125
2016-11-01,-0.03598008406731613
2016-12-01,-0.018262460246518245
2017-01-01,0.05893919583613142
2017-02-01,-0.034329410807524316
2017-03-01,0.021392157026390038
2017-04-01,0.03125713726335342
2017-05-01,0.03806605907926294
2017-06-01,-0.027427003982021567
2017-07-01,0.05730057922228795
2017-08-01,0.034582506436210296
2017-09-01,-0.06827239798994306
2017-10-01,0.0056627139456861715
2017-11-01,0.011889586394895327
2017-12-01,-0.006985533677718314
2018-01-01,0.020180720082910428
2018-02-01,-0.013357417322400167
2018-03-01,0.021272803794414874
2018-04-01,0.029770307844487393
2018-05-01,0.048810557782191524
2018-06-01,-0.013641715560915759
2018-07-01,0.03242304021869601
2018-08-01,-0.03374601492159874
2018-09-01,-0.008556914780139117
2018-10-01,0.03647010866534735
2018-11-01,-0.04591392726815201
2018-12-01,0.0036187010110356535
2019-01-01,0.04329312883661744
2019-02-01,-0.0037216930289820237
2019-03-01,-0.017720666588710295
2019-04-01,-0.014685116779724382
2019-05-01,-0.01366767553693213
2019-06-01,-0.012707738558376482
2019-07-01,0.027630094643450905
2019-08-01,-0.009387534128535454
2019-09-01,-0.014519873529104187
2019-10-01,-0.05081740515676644
2019-11-01,-0.020102682918749757
2019-12-01,0.0009529292360757201
2020-01-01,0.021683119525010286
2020-02-01,0.055567446517733474
2020-03-01,0.030142299139388512
2020-04-01,-0.05567030261066974
2020-05-01,-0.02794160936791522
2020-06-01,-0.031887512884144105
2020-07-01,0.015978351903372594
2020-08-01,-0.027048373402058783
2020-09-01,0.0662394070045801
2020-10-01,-0.022660938850483925
2020-11-01,-0.07323444108977327
2020-12-01,-0.03033588085584261
2021-01-01,-0.01564172587222546
2021-02-01,-0.09333072210511666
2021-03-01,0.05540738342574126
2021-04-01,0.05277635362053419
2021-05-01,-0.00213283471840936
2021-06-01,-0.004487004537144722
2021-07-01,0.04359604367285639
2021-08-01,-0.034372967384465686
2021-09-01,-0.015877074341349183
2021-10-01,0.01715681134414177
2021-11-01,-0.006975636616142993
2021-12-01,-0.0008824664056698273
2022-01-01,-0.028671892597438395
2022-02-01,0.032437309292936645
2022-03-01,0.012358975708862614
2022-04-01,-0.05799817255169726
2022-05-01,-0.07241051137328834
2022-06-01,-0.007159833029694236
2022-07-01,0.01596652994658595
2022-08-01,0.019482697517867964
2022-09-01,0.0036879560619031033
2022-10-01,0.032297646641214484
2022-11-01,-0.05487801616381463
2022-12-01,-0.0009038517810763063
2023-01-01,0.008963929681319151
2023-02-01,-0.0011026142273697563
2023-03-01,0.012034181270528035
2023-04-01,0.01644937489500762
2023-05-01,-0.005730020046917474
2023-06-01,0.017517526102487836
2023-07-01,-0.024243025273253616
2023-08-01,-0.009430882149706285
2023-09-01,0.02297848314427165
2023-10-01,-0.006034817914800043
2023-11-01,0.00026006079746606747
2023-12-01,0.038981871166884514
2024-01-01,0.014566751161550937
2024-02-01,0.040129675853745085
2024-03-01,0.017103501529721284
2024-04-01,0.006691161554486361
2024-05-01,-0.0028855045137422246
2024-06-01,-0.013991346917555084
2024-07-01,0.0027462415433517472
2024-08-01,-0.01481939148095296
2024-09-01,-0.016051997464640262
2024-10-01,0.01562966459235541
2024-11-01,0.003542542220667125
2024-12-01,-0.00493250291155307
2025-01-01,-0.05822378654751513
2025-02-01,-0.02768441069170588
2025-03-01,0.019164842192906123
2025-04-01,-0.030218353268744107
2025-05-01,-0.020035955865772632
2025-06-01,0.003105379004523463
