Date,Return
2013-03-01,-0.06132116589966366
2013-04-01,0.09105395836709361
2013-05-01,0.06546238758299036
2013-06-01,-0.03171639019086543
2013-07-01,0.03802491456556781
2013-08-01,0.07457015421232355
2013-09-01,0.05558967289789145
2013-10-01,0.03611181679356083
2013-11-01,0.05809662099109687
2013-12-01,0.042056765067752036
2014-01-01,-0.0725517233902778
2014-02-01,0.024630857305713974
2014-03-01,0.1395950548877046
2014-04-01,0.008678281542527845
2014-05-01,0.19162969296532625
2014-06-01,0.03535208077492344
2014-07-01,-0.01022916287297754
2014-08-01,0.06624570353352753
2014-09-01,0.0429494907358127
2014-10-01,0.02846315502112684
2014-11-01,-0.00841495654577096
2014-12-01,-0.04030517067173673
2015-01-01,0.02801125908747134
2015-02-01,-0.002730429043079406
2015-03-01,-0.06347149794770071
2015-04-01,0.016804030535883686
2015-05-01,-0.009415048626581136
2015-06-01,-0.015732886850364357
2015-07-01,-0.059759781546028026
2015-08-01,-0.0780333795411564
2015-09-01,-0.06986275561194238
2015-10-01,0.14260092293525073
2015-11-01,0.004921991102629229
2015-12-01,0.07566286781000127
2016-01-01,-0.12567969423509062
2016-02-01,-0.11724747972046073
2016-03-01,0.18383770629722715
2016-04-01,0.01656244652111734
2016-05-01,0.04197364980895555
2016-06-01,0.03080255363204708
2016-07-01,0.04973380013562642
2016-08-01,0.041048975219196045
2016-09-01,0.006000169721318042
2016-10-01,0.005152763343929068
2016-11-01,-0.0009760368223155762
2016-12-01,0.028120039080039946
2017-01-01,0.013742425288509013
2017-02-01,0.05901399656629778
2017-03-01,-0.017279475025958616
2017-04-01,-0.014265063469857018
2017-05-01,-0.04888357446505634
2017-06-01,0.02586718954185564
2017-07-01,-0.003589736493241541
2017-08-01,-0.03913340434023768
2017-09-01,0.12285463954643602
2017-10-01,0.06227139590481484
2017-11-01,0.006978799262992674
2017-12-01,0.06756627661067809
2018-01-01,-0.046745114472061255
2018-02-01,-0.008985758520420856
2018-03-01,-0.06540314315501744
2018-04-01,0.026656588018118408
2018-05-01,-0.08790524090892936
2018-06-01,-0.008190296460638534
2018-07-01,0.016225237643536415
2018-08-01,0.1272173766191046
2018-09-01,-0.0683910508130857
2018-10-01,-0.1233940354297619
2018-11-01,0.07667446090766494
2018-12-01,0.012407387355839666
2019-01-01,-0.053066778870000456
2019-02-01,0.019361595057060636
2019-03-01,0.0479459441051176
2019-04-01,0.07484235808015272
2019-05-01,0.02627023848095674
2019-06-01,0.015756502551795337
2019-07-01,-0.12069290487593784
2019-08-01,0.03094185537493985
2019-09-01,0.061312156355681074
2019-10-01,0.08113016018511515
2019-11-01,0.0005047396196686139
2019-12-01,0.04528200623795556
2020-01-01,-0.03265175173493153
2020-02-01,-0.15169727015997725
2020-03-01,-0.14613652864389054
2020-04-01,0.18562145126784851
2020-05-01,0.049969322878303114
2020-06-01,0.02513606870292326
2020-07-01,0.08518580131680858
2020-08-01,0.06447860125180302
2020-09-01,-0.11759759565253514
2020-10-01,-0.018213587295657165
2020-11-01,0.14722562660789434
2020-12-01,0.13389644642058857
2021-01-01,-0.030126643794072032
2021-02-01,0.17621045424798118
2021-03-01,-0.04782705968550981
2021-04-01,0.05776333825302095
2021-05-01,0.045491645244543265
2021-06-01,0.016767713987271365
2021-07-01,0.0003546299238369249
2021-08-01,0.10842868779983007
2021-09-01,0.0435141785514886
2021-10-01,-0.027100118367628743
2021-11-01,-0.045141615705371674
2021-12-01,0.02769902500520477
2022-01-01,0.004530461372150618
2022-02-01,-0.07547158141362642
2022-03-01,-1.8352928773709976e-05
2022-04-01,0.0282341879194551
2022-05-01,0.04603702306298214
2022-06-01,-0.03911913210356564
2022-07-01,0.04359432037483697
2022-08-01,0.017403350263054233
2022-09-01,-0.02492232728465113
2022-10-01,0.015015034700697863
2022-11-01,0.08433904361880817
2022-12-01,-0.03759169564683945
2023-01-01,-0.015144257796676164
2023-02-01,-0.020211528673663395
2023-03-01,-0.026902045607918503
2023-04-01,0.03189647893685192
2023-05-01,0.043183582418528495
2023-06-01,0.009312422025546037
2023-07-01,0.05674581637268172
2023-08-01,0.0001471416518711681
2023-09-01,0.012439788678863858
2023-10-01,-0.019241023223951877
2023-11-01,0.06089470679010351
2023-12-01,0.051868688662613883
2024-01-01,-0.004472353868757993
2024-02-01,-0.013963254728808196
2024-03-01,0.008911334503543679
2024-04-01,0.005905655000785159
2024-05-01,0.021587960419053507
2024-06-01,0.07340805416600804
2024-07-01,0.07891846134284841
2024-08-01,0.02424744080924322
2024-09-01,0.05305766231274885
2024-10-01,-0.0781214880771513
2024-11-01,-0.05123143119396657
2024-12-01,-0.015039694237695304
2025-01-01,0.07372273669277268
2025-02-01,-0.02591083014900116
2025-03-01,0.019904603868082328
2025-04-01,0.07596508782701869
2025-05-01,0.0175890933560933
2025-06-01,-0.0031245602479101067
