Entry Date,Exit Date,Ticker,Position,Weight,Entry Price,Exit Price,Return
2014-06-01,2014-12-01,COALINDIA.NS,Long,0.024028604533157534,165.3682403564453,164.8957061767578,-6.866092852918558e-05
2014-07-01,2015-01-01,COALINDIA.NS,Long,0.026447503279327215,157.95791625976562,155.0152587890625,-0.0004927004923157564
2014-08-01,2015-02-01,COALINDIA.NS,Long,0.022866327226677474,152.97474670410156,169.79295349121094,0.002513948400279714
2014-09-01,2015-03-01,COALINDIA.NS,Long,0.021397715442548825,146.63841247558594,155.89590454101562,0.0013508682860345243
2014-11-01,2015-05-01,COALINDIA.NS,Long,0.02633884374939021,152.50218200683594,177.2852020263672,0.004280306572290113
2015-06-01,2015-12-01,COALINDIA.NS,Long,0.03430765490819438,190.97657775878906,149.51708984375,-0.007447917544402407
2015-07-01,2016-01-01,COALINDIA.NS,Long,0.035248552089260414,199.04629516601562,145.05152893066406,-0.00956178224069342
2015-08-01,2016-02-01,COALINDIA.NS,Long,0.036261961432381445,166.08734130859375,140.99398803710938,-0.005478648772208429
2015-09-01,2016-03-01,COALINDIA.NS,Long,0.022591937724034773,148.51971435546875,132.35755920410156,-0.002458491145437828
2017-01-01,2017-07-01,COALINDIA.NS,Long,0.07993925000442198,153.3542022705078,131.3315887451172,-0.011479771550385024
2018-03-01,2018-09-01,COALINDIA.NS,Long,0.029353755863813558,149.3626251220703,148.67514038085938,-0.00013510916293222783
2018-04-01,2018-10-01,COALINDIA.NS,Long,0.027241415450486788,159.1452178955078,148.61927795410156,-0.0018017600952294401
2018-05-01,2018-11-01,COALINDIA.NS,Long,0.027616655905391026,165.42724609375,136.75320434570312,-0.004786884646099089
2018-06-01,2018-12-01,COALINDIA.NS,Long,0.029274901033287778,147.6141357421875,134.43580627441406,-0.0026135321594601807
2021-10-01,2022-04-01,COALINDIA.NS,Long,0.021527398633221125,119.02144622802734,144.5596923828125,0.00461910036208185
2022-02-01,2022-08-01,COALINDIA.NS,Long,0.019663688680838922,130.03872680664062,185.63095092773438,0.008406327984263134
2022-03-01,2022-09-01,COALINDIA.NS,Long,0.025165232286188804,144.7178192138672,170.12452697753906,0.004418016426541437
2022-04-01,2022-10-01,COALINDIA.NS,Long,0.023882507094163497,144.5596923828125,197.13609313964844,0.008686074543764107
2022-05-01,2022-11-01,COALINDIA.NS,Long,0.02274992756438357,152.50514221191406,182.14749145507812,0.004421892195497783
2022-06-01,2022-12-01,COALINDIA.NS,Long,0.023107741777894424,146.73385620117188,192.036865234375,0.007134346916267547
2022-07-01,2023-01-01,COALINDIA.NS,Long,0.029793923383004708,167.01251220703125,191.8662109375,0.004433734850008995
2022-08-01,2023-02-01,COALINDIA.NS,Long,0.041254213273491436,185.63095092773438,183.80242919921875,-0.000406366637602169
2022-09-01,2023-03-01,COALINDIA.NS,Long,0.055366209003784445,170.12452697753906,186.77227783203125,0.005417930439709244
2022-10-01,2023-04-01,COALINDIA.NS,Long,0.04111383230150709,197.13609313964844,203.7754669189453,0.0013846784513258416
2022-11-01,2023-05-01,COALINDIA.NS,Long,0.039995675460037496,182.14749145507812,210.900146484375,0.006313465258179445
2022-12-01,2023-06-01,COALINDIA.NS,Long,0.032294187584342035,192.036865234375,201.9396209716797,0.001665312808517934
2023-01-01,2023-07-01,COALINDIA.NS,Long,0.028227528022091372,191.8662109375,200.40977478027344,0.0012569367300372277
2023-02-01,2023-08-01,COALINDIA.NS,Long,0.02806607860046406,183.80242919921875,201.109130859375,0.0026426813357415205
2023-03-01,2023-09-01,COALINDIA.NS,Long,0.0274393092679272,186.77227783203125,262.5846252441406,0.01113783303986482
2023-04-01,2023-10-01,COALINDIA.NS,Long,0.026759141403697163,203.7754669189453,279.52984619140625,0.009947822363265179
2023-05-01,2023-11-01,COALINDIA.NS,Long,0.018978923484113994,210.900146484375,304.3472595214844,0.008409314254668124
